"id";"visualizaciones";"publicado";"user_id";"empresa_id";"categoria_id";"fecha";"titulo";"slug";"subtitulo";"cuerpo";"adjunto";"imagen";"created_at";"updated_at"
"53";"0";"1";"1";"3";"1";"2017-01-25";"#RNtvLucha15";"rntvlucha15";"En el decimoquinto programa de Rojo y Negro Lucha se incluyen reportajes de los siguientes conflictos: Ferrovial Servicios A Bordo y Ericsson España.";"Ferrovial Servicios A Bordo:<br><br>- 1800 trabajadores y trabajadoras.<br>- 2013 Ferrovial consigue la contrata.<br>- 2014 ERE con 336 despidos y reducción del 5,45€ del salario.<br>- Aumento de carga de trabajo.<br>- Reducción de plantilla.<br>- Presión laboral.<br><br>Ericsson España:<br><br>- 3000 trabajadoras y trabajadores.<br>- Ericsson España es una empresa saneada, con beneficios, desde el año 208 ha realizado 5 ERE, despidiendo a 1000 personas que sustituye con nuevas contrataciones.<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"54";"0";"1";"1";"3";"1";"2017-03-03";"CGT APOYA LA MOVILIZACIÓN “PARO INTERNACIONAL DE MUJERES” CONVOCADO A NIVEL MUNDIAL PARA EL 8 DE MARZO";"cgt-apoya-la-movilizacion-paro";"Desde el SP del Comité Confederal de la CGT, manifestamos públicamente nuestro apoyo y solidaridad a la movilización “Paro Internacional de mujeres” para el 8 de marzo, Día Internacional de la Mujer Trabajadora que se está organizando en diferentes países, bajo el lema común “La Solidaridad es nuestra arma”.";"Apoyamos y animamos a secundar el paro internacional feminista en los empleos, cuidados y consumo durante el 8 de marzo.<br><br>Compartimos la esencia de los objetivos de esta movilización internacional, como son:<br><br>- Exigir la puesta en marcha y desarrollo de medidas concretas y efectivas contra las violencias machistas. <br>- La mejora de las condiciones laborales de las mujeres y el fin de la desigualdad laboral mediante la consecución de la supresión de la brecha salarial, la desigualdad en las pensiones y en la promoción profesional.<br>- La efectividad real y promoción de la conciliación de la vida familiar y personal.<br>- El cese de la discriminación en el acceso al empleo y la disminución de la tasa de paro de mujeres.<br>- La erradicación de las situaciones de acoso sexual en el ámbito laboral, la precariedad laboral, temporalidad y la alta tasa de contratos con jornadas parciales y de corta duración.<br><br>Así mismo, desde este SP hacemos un llamamiento y animamos a toda la organización a participar masivamente en las movilizaciones (concentraciones, performance, manifestaciones, debates…), que para estos días tenemos convocadas como CGT y con otros colectivos feministas en las diferentes ciudades y territorios. <br><br>¡Bailemos juntas nuestra revolución!<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"55";"0";"1";"1";"3";"1";"2017-04-11";"27 Mayo - MANIFESTACIÓN MARCHAS DE LA DIGNIDAD";"27-mayo-manifestacion-marchas-";"Tras un período plagado de citas electorales que a mucha gente le hicieron concebir esperanzas de que mediante nuevos gobiernos sus problemas pudieran solucionarse, hemos comprobado que esto no ha sido así.";"<br>Marchas de la Dignidad<br><br>Al contrario, nos encontramos ante una situación extremadamente difícil, de emergencia social, que nos convoca a dar una respuesta colectiva y masiva de la clase trabajadora, la ciudadanía y los pueblos, como perspectiva para todas y todos aquellos que están luchando y que sufren las contradicciones de este sistema que solo genera paro, precariedad, pobreza y violencia.<br><br>Millones de trabajadores y trabajadoras se encuentran sin empleo. Tener unas manos para trabajar, disponer de tu capacidad tanto manual como intelectual y no encontrar un trabajo digno es humillante. Se está desperdiciando el talento colectivo de una sociedad, hipotecando indefinidamente su futuro. Los trabajadores y trabajadoras no nos merecemos este atropello a nuestra dignidad colectiva.<br><br>Cientos de miles de familias han perdido su casa. No hay nada más inhumano que desalojar a una familia de su hogar solo para alimentar la voracidad insaciable de unos banqueros sin escrúpulos. Banqueros a los que los estados siervos de la Troika alimentan a costa de empobrecer aún más a la clase trabajadora y a las personas más indefensas.<br><br>Mientras, la patronal, aprovechando el drama del paro masivo, aprieta las tuercas a la baja de los salarios y de las condiciones de trabajo a las personas que aún tienen un empleo. La juventud trabajadora ha sido sometida a una doble escala salarial generalizada. Trabajadores y trabajadoras, sobre todo inmigrantes, que, ante la difícil situación, no pueden siquiera cuestionar su papel de meros explotados/as por el capital. Hoy más que nunca es preciso estrechar lazos y reafirmar que ""nativa o extranjera, todos somos la misma clase obrera"".<br><br>A su vez, un millón de personas han emigrado en los últimos años. La inmensa mayoría jóvenes a quienes se les niega la posibilidad de forjar un proyecto de vida digno y se ven abocados a buscarse la vida en el extranjero como antes hicieron nuestros padres y abuelos. No podemos por ello señalar a las personas migrantes como responsables de la crisis, sino como sus primeras víctimas.<br><br>El patriarcado. Un modelo de sometimiento para la mitad de la población<br><br>Las mujeres decimos no a un sistema patriarcal que nos arrastra a épocas del pasado y que nos impide avanzar en igualdad, quitándonos el derecho a decidir sobre nuestros cuerpos, extendiendo los crímenes machistas, intensificando la desigualdad como refleja la creciente brecha salarial, y provocando la vuelta a los hogares para dedicarnos a la crianza y los cuidados, sin reconocimiento ni remuneración. Asimismo, nuestras madres se ven abocadas a la pobreza con pensiones míseras cuando es su trabajo el que ha mantenido y mantiene la vida y la economía productiva.<br><br>Reclamamos, Pan, Trabajo, Techo, e IGUALDAD.<br><br>Contra la tenaza de la Deuda impuesta por la UE y el FMI.<br><br>El gobierno del PP y demás gobiernos de todos los colores, ejecutan al dictado de la Troika (Fondo Monetario Internacional, Banco Central Europeo y Comisión Europea), políticas consistentes en el robo de derechos y el empobrecimiento generalizado de la mayoría social. Estas políticas que se fundamentan en el pago de una Deuda ilegítima que no han contraído los ciudadanos y ciudadanas, son producto de la especulación bancaria y los excesos de los distintos gobiernos. La degradación de los derechos sociales y medioambientales se degradará, aún más, con el CETA (Tratado de Libre Comercio entre la UE y Canadá).<br><br>Tras la modificación del artículo 135 de la Constitución por el gobierno del PSOE, con el apoyo del PP, la aplicación del Tratado de la Zona Euro de 2012, impone a todas las administraciones públicas, incluida la Seguridad Social, objetivos de Déficit destinados a adelgazar sin límites el gasto público en servicios sociales y las pensiones públicas.<br><br>La reducción del gasto en servicios públicos junto con la privatización de todo lo rentable (el último eslabón es AENA) y la subcontratación de la prestación de servicios públicos con empresas privadas que obtienen sus infames beneficios precarizando al máximo las condiciones laborales, sirven al mismo gran objetivo: poner a disposición del capitalismo en crisis los mejores pedazos de la tarta de los presupuestos públicos. El resultado es el desmantelamiento de la sanidad y la educación públicas, así como de los servicios sociales, a mayor gloria de la empresa privada. El aumento escandaloso de los gastos militares al servicio de las guerras imperiales refuerza nuestra reivindicación de salir de la OTAN y desmantelar las Bases.<br><br>Con una mayoría de pensiones públicas que no aseguran el mínimo necesario para sobrevivir - más de la mitad de los pensionistas cobra por debajo del salario mínimo y cerca del 40% de las familias dependen de una pensión -, con el vergonzoso copago de medicamentos para los pensionistas y el atraco a nuestra ""hucha de las pensiones"", se preparan nuevos ataques contra las pensiones públicas, al amparo del infame ""Pacto de Toledo"", en beneficio de los planes de pensiones privados.<br><br>El drama del pueblo griego y la aceptación por el gobierno de Syriza de todas las imposiciones de la Troika, incluso con la victoria del NO en el referéndum, muestra con toda claridad cómo la UE y el Euro actúan como camisa de fuerza para ahogar la soberanía popular. En su contra es preciso promover la lucha y la unión de la clase obrera y de los pueblos de Europa.<br><br>Ruptura con el Régimen del 78<br><br>Al capitalismo le estorban las libertades y los derechos de la mayoría social. Es un sistema que busca exclusivamente el beneficio privado de unos pocos y que nos lleva inexorablemente a una catástrofe social y medioambiental de alcance incalculable.<br><br>Y cuando se protesta, siempre obtenemos la misma respuesta: la represión y criminalización del sindicalismo de clase y de los movimientos sociales. Es un sistema que necesita la represión, que genera leyes como la Ley Mordaza para mantenerse y que debe ser superado con la lucha en la calle. Una ley que demuestra a las claras que mientras las y los que luchan son multados, detenidos y condenados a prisión, los que especulan con nuestras vidas se van a vivir a Suiza, como el caso de Urdangarín.<br><br>Ahora, la aprobación de leyes que dejan las manos libres al esquirolaje y limitan el derecho de huelga, que aceleran el desalojo de viviendas ocupadas, o el nuevo pacto social que se está cocinando con la complicidad de las burocracias sindicales para un nuevo Estatuto de los Trabajadores, son nuevas vueltas de tuerca que nos atenazan y a las que hay que enfrentar con organización y lucha obrera y popular.<br><br>La descomposición del régimen surgido de la Constitución del 78 se hace evidente. Nació contra el pueblo, está corroído por la corrupción y no tiene ninguna legitimidad. A los capitalistas herederos del franquismo, se les han sumado los nuevos ricos del PSOE y de otros partidos en los diferentes gobiernos – que amasaron sus fortunas con las privatizaciones y la escandalosa corrupción. Esta corrupción generalizada que, no lo olvidemos, está en el código genético del sistema capitalista, actúa con total impunidad precisamente por la supervivencia de todas las estructuras de poder herederas de la Dictadura: monarquía borbónica, justicia, fuerzas armadas, policías de todo tipo, iglesia católica, altos cargos de la administración, etc.<br><br>Es este Régimen podrido el que se vio sacudido por la movilización popular y el que pretende asentarse sobre la miseria de la inmensa mayoría de la clase obrera, la precariedad laboral y social, la represión de la lucha social y de los derechos nacionales de los pueblos del Estado español.<br><br>Las Marchas de la Dignidad, al tiempo que reconocemos la legitimidad del derecho de los pueblos a decidir soberanamente su destino, les llamamos a luchar unidos contra ese régimen corrupto, estrechando los lazos de clase que nos permitan avanzar, aquí y ahora, en la lucha contra el capitalismo y su puño de hierro: la UE y la OTAN.<br><br>Al tiempo que exigimos la libertad para Alfon, Bódalo, y para todas las presas y presos encarcelados por luchar, planteamos que la Ley Mordaza y el conjunto de la legislación antiterrorista deben ser derogadas.<br><br>Las Marchas de la Dignidad tienen como método fundamental de trabajo unificar las luchas.<br><br>A su alrededor se van agrupando,y llamamos a agruparse a pensionistas, desempleados y desempleadas, mujeres en lucha por la igualdad y contra las violencias machistas, las trabajadoras y los trabajadores en conflicto - incluidas las personas que están luchando por el retorno a la gestión pública -, a las que luchan por una educación y sanidad públicas gratuitas y de calidad, a quienes denuncian a las empresas que depredan el medio ambiente, etc. Llamamos a sumarse en fin, a todas aquellas personas que creen que otro mundo, más justo y solidario, además de posible, es necesario.<br><br>En la lucha difícil que hemos emprendido por un cambio real, no un simple cambio de gobierno, necesitamos que quienes estemos dispuestos a pelear nos unamos. La construcción de poder popular exige pasos pacientes y firmes que no se dejen seducir por los cantos de sirena de falsas soluciones institucionales que tan caro pagamos en la Transición y que hoy, en el marco de la Unión Europea, son más engañosos que nunca.<br><br>TODOS Y TODAS A MADRID EL 27 DE MAYO<br><br>En ese camino, de construcción paciente y firme de la fuerza necesaria para cambiar de verdad las cosas y construir una sociedad a favor y de las y los trabajadores, para el que sabemos que la huelga general es una herramienta muy importante de conciencia y organización, llamamos a llenar de dignidad y rebeldía la capital del Estado español, Madrid, el 27 de mayo de 2017.<br><br>Ese día llegaremos columnas de todos los pueblos y naciones del estado a Madrid y también desde la emigración. Al tiempo que convocamos a la clase obrera y a todos los pueblos del Estado español a movilizarse, hacemos un llamamiento especial al pueblo de Madrid, antifascista y solidario, a incorporarse a esta gran movilización.¡<br><br>PAN, TRABAJO, TECHO E IGUALDAD:<br><br>    En defensa de pensiones públicas dignas y a cargo de los Presupuestos. No al Pacto de Toledo.<br>    Por el empleo estable, salarios dignos y la renta básica: Derogación de las reformas laborales.<br>    Por la libertad de las personas presas y procesadas por luchar. Amnistía.<br>    Por el no pago de la deuda. UE y FMI fuera ya de aquí<br>    Por la defensa de los Servicios Públicos como derechos esenciales.<br>    Contra el feminicidio: Nos queremos vivas, ni una menos<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"56";"0";"1";"1";"3";"1";"2017-05-29";"Boletín Salud Laboral nº 42: INCAPACIDAD LABORAL PERMANENTE";"boletin-salud-laboral-no-42-in";"En este nuevo Boletín de Salud Laboral hemos realizado un resumen de la situación de los trabajadores/as afectados por un proceso patológico o traumático derivado de una enfermedad o accidente y que como consecuencia queda reducida su capacidad laboral de forma presumiblemente reducida. A modo de guía, se recoge un extracto de la normativa vigente del Ministerio de Empleo y Seguridad Social en el que se señalan los diferentes grados de Incapacidad Permanente";"En este nuevo Boletín de Salud Laboral hemos realizado un resumen de la situación de los trabajadores/as afectados por un proceso patológico o traumático derivado de una enfermedad o accidente y que como consecuencia queda reducida su capacidad laboral de forma presumiblemente reducida. A modo de guía, se recoge un extracto de la normativa vigente del Ministerio de Empleo y Seguridad Social en el que se señalan los diferentes grados de Incapacidad Permanente y sus correspondientes requisitos.";NULL;NULL;"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"57";"0";"1";"1";"3";"1";"2017-06-22";"28J MANIFESTACIÓN POR UN ORGULLO CRÍTICO";"28j-manifestacion-por-un-orgul";"El 28 de junio, se conmemora el día Internacional por el Orgullo LGTBIQ+: Lesbianas, Gays, Transexuales, Bisexuales, Intersexuales, Queers y demás sexualidades no heteronormativas orgullosas de su disidencia.";"¡Todas las personas tenemos derecho a vivir nuestras vidas en libertad y con dignidad.<br><br>Somos un orgullo autogestionado, horizontal, anticapitalista, antirracista y transfeminista y hoy, 28J, salimos a la calle como bolleras, maricas, latines, trans*, intersex, negres, queer, arrománticas, asexuales, viciosas, bisexuales, alorrománticas, gordes, sordas, pansexuales, poliamorosas, moras, trabajadoras sexuales, diversas funcionales y como todas aquellas personas que con nuestra existencia cuestionamos la heteronorma.<br><br>Porque no nos engañemos, esa estratificación impuesta no es solamente una cuestión moral, religiosa o personal como nos quieren vender. Desde el anarco-sindicalismo debemos señalarlo y denunciarlo porque es otro de los pilares del capitalismo; que necesita mano de obra productora y sometida otorgando privilegios a quienes obedecen su esquema productivo heteronormativo del que se lucran las vidas que el capitalismo elige como dignas de sostener y castiga a las disidencias que cuestionan este modelo de explotación socio-económico viviendo su sexualidad como desean libremente. El epicentro de nuestras acciones deben ser las personas, porque todas las vidas merecen la pena ser sostenidas.<br><br>El 28 de junio se rememora la primera respuesta espontánea de la comunidad LTBIQ+ a las redada policiales que hicieron las fuerzas de represión en el bar Stenewall Inn del barrio Greenwich Village en Nueva York en la madrugada del 28 de junio de 1969.<br><br>Aunque este año, el capitalismo y la comercialización de nuestras reivindicaciones tengan su máxima expresión en la elección de Madrid como capital mundial del desfile Gay-pitalista World Pride, para el movimiento libertario esta celebración va más allá de un desfile de carrozas, la ocupación hostelera o los tres millones de personas que se estima que visitarán y consumirán en la capital. Son tiempos, más con el World Pride encima, de denunciar el Pinkwashing o lavado rosa de países como Israel que utilizan su supuesta modernidad en cuestiones de género y LGTBIQ+ para maquillar su discurso racista, colonizador y criminal. Como ocurre con algunas otras políticas occidentales y no solo la del gobierno de EEUU. Lo está siendo sin duda el silencio o las medias voces del internacionalismo ante el genocidio ruso hacia la población LGTBIQ+ bajo las leyes y proclamas de Vladimir Putin y sus comisarios políticos.<br><br>En España, hasta no hace pocos años, se incluía a la homosexualidad como delito dentro de la Ley de vagos y maleantes. Pero todavía hoy en día, todas las semanas, se siguen produciendo agresiones LGTBIQ+fóbicas en nuestro país, conocemos menores que se suicidan porque no soportan el linchamiento social que reciben si viven su vida como desean, y se sigue discriminando a las personas en sus puestos de trabajo, mediante el lenguaje o la imagen estereotipada de la diversidad sexual. Por eso, el 28 de junio no es ninguna fiesta, sino una respuesta a todas estas agresiones.<br><br>CGT hace un llamamiento a la movilización el 28 de junio, por un Orgullo crítico y disidente.<br><br>El 28 de junio, nos vemos a las 19:30h en la plaza Nelson Mandela de Lavapiés.<br><br>¡Compañerxs, Trans, Bi, Queer, maricas y bolleras+ orgullosxs de ser clase obrera!<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"58";"0";"1";"1";"3";"1";"2017-06-30";"AVILÉS - Encuentro en defensa de un ferrocarril público y Social";"aviles-encuentro-en-defensa-de";"El 7 y 8 de julio tendrá lugar en Avilés un encuentro en Defensa de un Ferrocarril Público y Social para España y Europa.";"Al encuentro están convocadas todas las organizaciones y plataformas que estamos luchando por otro modelo de tren, entre ellas CGT.<br><br>El objetivo prioritario del encuentro es rearticular una coordinación estatal por la Defensa del Ferrocarril, para hacer frente a las amenazas de cierre y continuo deterioro que se siguen promoviendo desde el Ministerio de Fomento.<br><br>Viernes 7. Palacio Valdecarzana<br><br>20 h. Presentación del encuentro a cargo de la Coordinadora Estatal<br><br>20:15 h. Presentación y saludo de las distintas plataformas asistentes al encuentro.<br><br>21:30 h. Cena de confraternización en la sidrería Casa Lin<br><br>Sábado 8<br><br>09:00 h. La situación del ferrocarril en Europa. Tania González, europarlamentaria de Podemos. Saludo de Lucy Anderson, europarlamentaria del Partido Laborista.<br><br>09:30 h. El futuro del tren en España: análisis y alternativas. Sergio Pascual, diputado de Unidos Podemos, Mariano González, activista de Ecologistas en Acción, Jose Luis Ordóñez, militante de IU y activista del movimiento en defensa del tren público de Castilla y León, Juan Ramón Ferrandis, trabajador ferroviario y militante de CGT. Modera: SOS Tren Asturies<br><br>11:30 – 14 h. Asamblea de la Coordinadora Estatal<br><br>14:30 h. Marcha reivindicativa en FEVE a Candás. Comida y folixa popular en el área recreativa de Candás.<br><br>Inscripciones y más información: <A HREF=""mailto:sff-cgt@cgt.es"">sostrenasturias@gmail.com</A>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"59";"0";"1";"1";"3";"1";"2017-10-27";"CGT celebra el XVIII Congreso Confederal";"cgt-celebra-el-xviii-congreso-";"La Confederación General del Trabajo (CGT) celebrará su XVIII Congreso Confederal en Valencia los días 15, 16, 17 y 18 de Febrero de 2018.";"En él se elegirá un nuevo Secretariado Permanente y se debatirá sobre la situación sindical y social, las prioridades reivindicativas y líneas de actuación de la organización para los próximos años, la formación necesaria para la afiliación, se analizarán las finanzas como es preceptivo en cada Congreso y se abordarán las posibles modificaciones de algunos artículos de nuestros estatutos.<br><br>El Congreso, en el que participarán las delegaciones de los sindicatos de todo el estado, se celebrará con el lema “La Lucha es el único camino”.<br><br>Orden del Día:<br><br>1.- Apertura del Congreso<br><br>2.- Formación de la Mesa del Congreso y Comisiones<br><br>    Mesa del congreso<br>    Comisión revisora de credenciales<br>    Comisión revisora de cuentas<br>    Comisión de escrutinio<br>    Comisiones de ponencias<br><br>3.- Informe de gestión del Secretariado Permanente<br><br>    Aprobación o no de la gestión<br><br>4.- La CGT ante la situación actual, prioridades, reivindicaciones, propuestas sindicales y sociales<br><br>5.- La formación de la militancia y afiliación a la CGT<br><br>    Necesidades de cobertura y contenidos<br>    Posibilidad de crear una escuela de formación militante<br><br>6.- Estatutos<br><br>    6.1 Artículo 34, pero solo con respecto a la subida anual y obligatoria de la cuota<br>    6.2 Artículo 25, para recoger la realidad de los subsectores, que existe en cada Federación sectorial<br>    6.3 Artículo 32, con respecto al régimen de incompatibilidades y obligaciones orgánicas<br>    6.4 Artículo 36, con respecto a la periodicidad de las convocatorias de los comicios<br>    6.5 Artículo 46, con respecto a la periodicidad de las Plenarias Confederales<br><br>7.- Elección y nombramiento del Secretariado Permanente<br><br>    Elección de las Secretarías del Secretariado Permanente<br>    Elección de la Dirección de “Rojo y Negro”<br>    Elección de la Dirección de “Libre Pensamiento”<br>    Elección de la Coordinación del Proyecto Ruesta<br><br>8.- Clausura del Congreso<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"60";"0";"1";"1";"1";"1";"2017-11-10";"Procedimiento Operativo de Prevención (P.O.P.) nº 16";"procedimiento-operativo-de-pre";"Directrices generales aplicables a empresas que realicen actividades en centros de trabajo de Adif";"El presente Procedimiento Operativo de Prevención tiene como objetivo dar una respuesta a la obligación del empresario titular del centro de trabajo, recogida en el artículo 24.2 de la Ley de Prevención de Riesgos Laborales, para que los empresarios que desarrollen actividades en los centros de trabajo de Adif reciban la información y las instrucciones adecuadas, en re";NULL;NULL;"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"61";"0";"1";"1";"1";"1";"2017-11-13";"Procedimiento Operativo de Prevención (P.O.P.) nº 6";"procedimiento-operativo-de-pre";"En cumplimiento del deber de protección, según establece el art. 19 de la Ley 31-1995, de 8 de noviembre, de Prevención de Riesgos Laborales (LPRL), el empresario deberá garantizar que cada trabajador reciba una formación teórica y práctica, suficiente y adecuada, en materia preventiva.";"Tanto en el momento de su contratación, cualquiera que sea la modalidad o duración de ésta, como cuando se produzcan cambios en las funciones que desempeñe o se introduzcan nuevas tecnologías o cambios en los equipos de trabajo. La formación deberá estar centrada específicamente en el puesto de trabajo o función de cada trabajador, adaptarse a la evolución de los riesgos y a la aparición de otros nuevos y repetirse periódicamente, si fuera necesario.<br><br>La formación de cursos requeridos y recomendados [...] deberá impartirse, siempre que sea posible, dentro de la jornada de trabajo o, en su defecto, en otras horas pero con el descuento en aquélla del tiempo invertido en la misma. La formación se podrá impartir por la empresa mediante medios propios o concertándola con servicios ajenos, y su coste no recaerá en ningún caso sobre los trabajadores.<br><br>La formación e información en prevención de riesgos laborales es necesaria para que los trabajadores sean conscientes de los riesgos en la realización de sus tareas y conozcan las medidas de prevención y o corrección adoptadas. Con la formación se pretende desarrollar las capacidades y aptitudes de los trabajadores para la correcta ejecución de las tareas que les son encomendadas. [...] también un objetivo esencial de las acciones informativas y formativas bien planificadas es lograr un cambio de actitudes favorable, para que tanto mandos como trabajadores se impliquen y asuman que la prevención de riesgos laborales es esencial para el<br>logro de un trabajo bien hecho.<br><br>Por su parte, corresponde a cada trabajador, de conformidad con su formación y las instrucciones del empresario, velar por su propia seguridad y salud en el trabajo y por la de aquellos a los que pueda afectar su actividad profesional, según sus posibilidades y mediante el cumplimiento de las medidas de prevención adoptadas (art. 29 LPRL).<br><br>Más allá de los requisitos legales, los principios de la Política de Prevención de Riesgos Laborales de la Empresa establecen que la prevención de riesgos laborales se considera al mismo nivel que la producción y la calidad y que la formación e información son cruciales para el desarrollo de la política preventiva y la implantación de un sistema de gestión de la prevención, por lo que se llevarán a cabo los programas de formación e información adecuados a la estructura organizativa de la empresa y a los riesgos de su actividad productiva.<br><br>Además de lo anterior, este Procedimiento2 pretende superar el mero cumplimiento de las obligaciones legales de formación en la materia y pone a disposición de toda la estructura jerárquica una serie de acciones formativas que superan dichos niveles mínimos.<br><br>La formación en prevención de riesgos laborales debe estar en continuo desarrollo, creando nuevas acciones formativas y actualizando las existentes. Este Procedimiento tiene, por tanto, carácter básico, por lo que será complementado con desarrollos futuros para promover la máxima consecución de los objetivos de la Política Preventiva de Adif.<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"62";"0";"1";"1";"13";"1";"2018-01-15";"I CONVENIO COLECTIVO FERROVIAL SERVICIOS S.A.";"i-convenio-colectivo-ferrovial";"Este convenio afecta a los trabajadores adscritos a la actividad de restauración y atención a bordo de los trenes, que presten sus servicios en las unidades productivas que comprenden las siguientes actividades:";"- Servicios a bordo de los trenes, tales como acompañamiento y atención a clientes, restauración, limpieza y mantenimiento, así como cualquier otra que en el futuro pudiera establecerse, entre otras.<br><br>- Servicios de apoyo logístico, tales como limpieza, mantenimiento de coches-camas y coches-literas u otro material ferroviario de esta índole, así como abastecimiento y suministro de artículos y materiales necesarios para la prestación del servicio a bordo de los trenes, entre otras.<br><br>- Servicios de mantenimiento, tales como reparación, remodelación, mantenimiento y<br>conservación del material utilizado para el desarrollo de la actividad de restauración y<br>atención a bordo de los trenes, entre otras.<br><br>- Servicios de apoyo técnico-administrativo u operativo, dependientes de cada actividad concreta o común a todas ellas.<br>";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"63";"0";"1";"1";"3";"1";"2018-01-19";"INCAPACIDAD TEMPORAL - Definición - Prestaciones económicas -	Tabla resumen";"incapacidad-temporal-definicio";"La prestación económica por incapacidad temporal cubre la falta de ingresos que se produce cuando el trabajador/a, debido a una enfermedad o accidente, está imposibilitado/a temporalmente para trabajar y recibe asistencia sanitaria de la Seguridad Social o Mutua correspondiente.

En este nuevo Boletín de Salud Laboral hacemos un resumen de las prestaciones económicas que el trabajador/a debe de percibir a cargo de la Seguridad Social y del complemento que según Normativa Laboral de Renfe y Adif les corresponde.
";;"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
"64";"0";"1";"1";"3";"1";"2018-03-01";"HUELGA 8M - SIN NOSOTRAS EL MUNDO NO FUNCIONA";"huelga-8m-sin-nosotras-el-mund";"Denunciamos la mercantilización que nos explota y esclaviza en la precariedad de nuestras vidas, siendo especialmente cruel en las vidas y discriminación a las mujeres.";"Denunciamos que nos dificulten doblemente a las mujeres el acceso al empleo, no queremos más empleo precario, temporal, jornadas parciales y horarios incompatibles con el trabajo de cuidados que se nos imponen. Exigimos que se acabe con la brecha salarial, la desigualdad en las pensiones, el acoso sexual y por razón de sexo en los centros de trabajo.<br><br>No pueden continuar las violencias machistas y del mercado que nos tratan como objetos, posesiones del mercado, de los hombres que nos violan, acosan, maltratan y asesinan, que enferman e incapacitan a las mujeres para vivir. Pero también de las instituciones y sus leyes que reproducen actitudes y conductas machistas. Denunciamos las leyes por no garantizar el derecho a que todas las vidas sean sostenidas sin discriminar a ninguna. Exigimos respeto social y que la Iglesia no se siga inmiscuyendo.<br><br>Queremos un sistema educativo que reconozca toda nuestra diversidad, como mujeres lesbianas, bisexuales, transexuales, intersexuales, sin género, queers+; Queremos derechos sexuales y reproductivos para todas.<br><br>Es preciso que se eduque en la corresponsabilidad de los cuidados tanto a los hombres como a la sociedad. No queremos ni soportamos más seguir siendo las únicas responsables invisibles de los cuidados de las personas dependientes.<br><br>Queremos tener una sanidad pública y de calidad que no trate como enfermedades la vida de las mujeres, su menstruación, sus embarazos, su menopausia. Que la medicina de los hombres reconozca y respete nuestros cuerpos y nuestras vidas.<br><br>Las mujeres nos declaramos insumisas de las fronteras que sostienen el racismo, los CIE, y las deportaciones de vidas.<br><br>Queremos que se nombren y se equipare el valor en todos los trabajos que sostienen nuestras vidas: el trabajo doméstico y de cuidados, en particular, el que realizan las mujeres esclavizadas en el régimen especial de empleadas de hogar; y el trabajo reproductivo, de la vida y de la respuesta social a la precariedad.<br><br>Mujeres migrantes, presas, diversas funcionales, de todos los sectores productivos y reproductivos, juntas en los colectivos sociales de clase gritamos:<br><br>Sin nosotras no hay ni producción ni reproducción. Queremos parar para parar el mundo.<br><br>Como decía Louise Michel en la Comuna de París: “Las mujeres no se preguntaban si una cosa era posible, sino si era útil, y entonces lograban llevarla a cabo”.<br><br>Huelga para vivir, huelga para cuidarnos.<br><br>Únete a la lucha que somos muchas.<br><br>Confederación General del Trabajo";"NULL";"NULL";"2024-07-11 10:08:38";"2024-07-11 10:08:38"
